discounted_distance
i,steps,all_found,taken_down,frac_area_covered,mean_distance_travelled,total_distance_covered,hider_frac_found,all_found
354,25,0,1,0.0575,23.0,23.0,0.5,0
355,44,0,0,0.1075,43.0,43.0,0.75,0
356,34,0,1,0.08,32.0,32.0,0.5,0
357,57,0,0,0.1375,56.0,56.0,0.75,0
358,30,0,1,0.07,28.0,28.0,0.5,0
359,14,0,1,0.03,12.0,12.0,0.25,0
360,20,0,1,0.045,18.0,18.0,0.0,0
361,39,0,1,0.0925,37.0,37.0,0.75,0
362,33,0,1,0.0775,31.0,31.0,0.5,0
363,49,0,0,0.1175,48.0,48.0,0.75,0
364,15,0,1,0.0325,13.0,13.0,0.25,0
365,58,0,1,0.1375,56.0,56.0,0.5,0
366,17,0,1,0.0375,15.0,15.0,0.25,0
367,30,0,1,0.0675,28.0,28.0,0.25,0
368,33,0,1,0.0775,31.0,31.0,0.5,0
369,24,0,1,0.055,22.0,22.0,0.25,0
370,43,0,0,0.105,42.0,42.0,0.75,0
371,37,0,0,0.09,36.0,36.0,0.75,0
372,20,0,1,0.045,18.0,18.0,0.0,0
373,40,0,0,0.0975,39.0,39.0,0.75,0
374,54,0,1,0.13,52.0,52.0,0.5,0
375,43,0,0,0.1025,42.0,42.0,0.75,0
376,29,0,1,0.0675,27.0,27.0,0.75,0
377,36,0,0,0.0875,35.0,35.0,0.75,0
378,49,0,1,0.1175,47.0,47.0,0.5,0
379,49,0,1,0.1175,47.0,47.0,0.75,0
380,15,0,1,0.0325,13.0,13.0,0.0,0
381,30,0,1,0.07,28.0,28.0,0.5,0
382,20,0,1,0.045,18.0,18.0,0.25,0
383,53,0,0,0.1225,52.0,52.0,0.75,0
384,34,0,0,0.0825,33.0,33.0,0.75,0
385,34,0,1,0.08,32.0,32.0,0.25,0
386,38,0,1,0.09,36.0,36.0,0.25,0
387,41,0,1,0.0975,39.0,39.0,0.5,0
388,42,0,0,0.1025,41.0,41.0,0.75,0
389,11,0,1,0.0225,9.0,9.0,0.25,0
390,15,0,1,0.0325,13.0,13.0,0.0,0
391,20,0,1,0.045,18.0,18.0,0.25,0
392,23,0,1,0.0525,21.0,21.0,0.0,0
393,11,0,1,0.0225,9.0,9.0,0.0,0
394,25,0,1,0.0575,23.0,23.0,0.75,0
