filename,tactic,grid_width,hide_strategy,swarm_size,n_hider_candidates,n_hiders,runs,find_steps_min,find_steps_max,find_steps_mean,find_steps_var,find_steps_ci_lower,find_steps_ci_upper,find_steps_half_width,taken_down_min,taken_down_max,taken_down_mean,taken_down_var,taken_down_ci_lower,taken_down_ci_upper,taken_down_half_width,area_covered_min,area_covered_max,area_covered_mean,area_covered_var,area_covered_ci_lower,area_covered_ci_upper,area_covered_half_width,mean_distance_travelled_min,mean_distance_travelled_max,mean_distance_travelled_mean,mean_distance_travelled_var,mean_distance_travelled_ci_lower,mean_distance_travelled_ci_upper,mean_distance_travelled_half_width,total_distance_covered_min,total_distance_covered_max,total_distance_covered_mean,total_distance_covered_var,total_distance_covered_ci_lower,total_distance_covered_ci_upper,total_distance_covered_half_width,hider_frac_found_min,hider_frac_found_max,hider_frac_found_mean,hider_frac_found_var,hider_frac_found_ci_lower,hider_frac_found_ci_upper,hider_frac_found_half_width,found
T-divide_over_risks-W-20-HS-greedy-D-5-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,greedy,5,5,1,100000,1.0,150.0,29.34117,380.3785930311,29.220287312943984,29.46205268705602,0.12088268705601735,0.0,5.0,2.24743,2.8341883950999995,2.2369955291755566,2.2578644708244435,0.010434470824443487,0.0,0.3825,0.128962325,0.004186833168094375,0.12856127465031117,0.1293633753496888,0.0004010503496888196,0.0,75.6,21.539568000000003,84.693872773376,21.48252766500395,21.596608334996056,0.05704033499605288,0.0,378.0,107.69784,2117.3468193344,107.41263832501973,107.98304167498027,0.2852016749802715,0.0,1.0,0.82415,0.1449267775,0.8217904434559774,0.8265095565440227,0.002359556544022645,82.42
T-divide_over_risks-W-20-HS-greedy-D-5-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,greedy,5,5,2,100000,2.0,137.0,36.30245,361.24861399749994,36.18464623624295,36.42025376375705,0.1178037637570526,0.0,5.0,2.69156,2.7957047664,2.6811966127976405,2.7019233872023594,0.010363387202359409,0.0,0.375,0.157261775,0.003200012936349375,0.1569111588324281,0.1576123911675719,0.00035061616757189884,0.0,74.4,25.251863999999998,66.11109172550401,25.2014683285616,25.302259671438396,0.05039567143839818,0.0,372.0,126.25932,1652.7772931375998,126.00734164280802,126.51129835719199,0.25197835719198736,0.0,1.0,0.84653,0.08769195909999998,0.8446945778957456,0.8483654221042544,0.0018354221042543584,76.21
T-divide_over_risks-W-20-HS-greedy-D-5-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,greedy,5,5,3,100000,2.0,138.0,39.85634,336.7957218044,39.74259315631264,39.97008684368737,0.1137468436873661,0.0,5.0,2.87339,2.7110399079000005,2.8631847411055924,2.883595258894408,0.01020525889440771,0.0,0.38,0.17004585,0.0027991885227775003,0.16971792679818132,0.17037377320181868,0.0003279232018186806,0.0,82.0,27.092342000000002,61.81734135503601,27.04361033693075,27.141073663069253,0.04873166306925114,0.0,410.0,135.46171,1545.4335338759,135.21805168465374,135.70536831534628,0.24365831534626636,0.0,1.0,0.8671633333333333,0.06290664221111113,0.865608784663403,0.8687178820032636,0.0015545486699303224,73.69
T-divide_over_risks-W-20-HS-greedy-D-5-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,greedy,5,5,4,100000,2.0,152.0,44.03782,325.1726696476,43.92605312978713,44.14958687021288,0.11176687021287535,0.0,5.0,3.02269,2.5901151639,3.0127149378880937,3.032665062111906,0.00997506211190613,0.0,0.3975,0.18247259999999998,0.00260834287424,0.18215605284734054,0.18278914715265943,0.000316547152659441,0.0,88.0,29.223002,69.449444907996,29.17134960532574,29.27465439467426,0.051652394674260194,0.0,440.0,146.11501,1736.2361226999,145.8567480266287,146.37327197337132,0.2582619733713045,0.0,1.0,0.876015,0.054581469775,0.8745669662494001,0.8774630337505999,0.0014480337505998753,71.97
T-divide_over_risks-W-20-HS-greedy-D-5-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,greedy,5,5,5,100000,2.0,140.0,48.45844,320.92893276639995,48.34740484394052,48.56947515605949,0.11103515605948644,0.0,5.0,3.15479,2.4364900559,3.1451152802631057,3.1644647197368947,0.009674719736894488,0.0,0.39,0.194627925,0.0026528917476943753,0.1943086860779065,0.19494716392209352,0.0003192389220935121,0.0,93.6,31.445075999999997,81.32611695422399,31.389181240774167,31.500970759225826,0.055894759225829205,0.0,468.0,157.22538,2033.1529238555997,156.94590620387086,157.50485379612914,0.2794737961291389,0.0,1.0,0.879714,0.051762878203999996,0.8783038501040369,0.8811241498959631,0.0014101498959631087,70.63
T-divide_over_risks-W-20-HS-random-D-1-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,random,1,5,1,100000,1.0,128.0,28.64215,310.2581733775,28.532976386024508,28.751323613975494,0.10917361397549286,0.0,1.0,0.6804,0.21745583999999998,0.6775097087431472,0.6832902912568528,0.002890291256852806,0.0,0.32,0.067244925,0.0018572843742443751,0.06697781184697123,0.06751203815302877,0.0002671131530287696,0.0,128.0,27.28135,321.3081121775,27.17024926896095,27.392450731039048,0.11110073103904838,0.0,128.0,27.28135,321.3081121775,27.17024926896095,27.392450731039048,0.11110073103904838,0.0,1.0,0.3196,0.21745583999999998,0.31670970874314713,0.32249029125685286,0.0028902912568528616,31.96
T-divide_over_risks-W-20-HS-random-D-1-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,random,1,5,2,100000,2.0,139.0,33.03969,402.7703747038999,32.9153001824319,33.1640798175681,0.12438981756810108,0.0,1.0,0.76569,0.1794088239,0.7630647058490633,0.7683152941509367,0.002625294150936708,0.0,0.3225,0.0772254,0.0024163135948399995,0.0769207278761367,0.0775300721238633,0.00030467212386330045,0.0,139.0,31.50831,423.2141309439,31.380802376485402,31.6358176235146,0.12750762351459954,0.0,139.0,31.50831,423.2141309439,31.380802376485402,31.6358176235146,0.12750762351459954,0.0,1.0,0.31591,0.17531087189999997,0.3133148617657415,0.3185051382342585,0.0025951382342584983,23.43
T-divide_over_risks-W-20-HS-random-D-1-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,random,1,5,3,100000,2.0,137.0,34.96705,475.54330429749996,34.83188909005229,35.10221090994771,0.13516090994770735,0.0,1.0,0.79082,0.1654237276,0.7882991037467834,0.7933408962532166,0.002520896253216609,0.0,0.3325,0.0815058,0.00282373794136,0.08117644196266785,0.08183515803733216,0.0003293580373321531,0.0,137.0,33.38541,499.8220891319001,33.24684173026955,33.52397826973045,0.1385682697304489,0.0,137.0,33.38541,499.8220891319001,33.24684173026955,33.52397826973045,0.1385682697304489,0.0,1.0,0.31504333333333334,0.16131547589999998,0.31255393675541043,0.31753272991125625,0.002489396577922909,20.92
T-divide_over_risks-W-20-HS-random-D-1-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,random,1,5,4,100000,2.0,142.0,35.89841,524.8284294719,35.75641771518638,36.04040228481362,0.14199228481361814,0.0,1.0,0.79938,0.16037161560000002,0.79689789686256,0.80186210313744,0.002482103137440017,0.0,0.3275,0.08355195,0.0030967861511975,0.083207035319558,0.083896864680442,0.00034491468044199614,0.0,142.0,34.29965,551.1719998775,34.15413772028693,34.44516227971307,0.14551227971306702,0.0,142.0,34.29965,551.1719998775,34.15413772028693,34.44516227971307,0.14551227971306702,0.0,1.0,0.3165225,0.15569038199374996,0.3140768913406532,0.31896810865934677,0.0024456086593467874,20.06
T-divide_over_risks-W-20-HS-random-D-1-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,random,1,5,5,100000,2.0,142.0,36.54157,563.0973119350999,36.39449197194924,36.68864802805076,0.14707802805075687,0.0,1.0,0.80721,0.1556220159,0.8047649283522125,0.8096550716477875,0.002445071647787511,0.0,0.3275,0.08495332500000001,0.003304928383944375,0.08459700754491592,0.0853096424550841,0.0003563174550840903,0.0,142.0,34.92715,590.5138028775001,34.7765340039991,35.07776599600089,0.15061599600089437,0.0,142.0,34.92715,590.5138028775001,34.7765340039991,35.07776599600089,0.15061599600089437,0.0,1.0,0.316,0.15093119999999996,0.3135920604286652,0.3184079395713348,0.002407939571334783,19.28
T-divide_over_risks-W-20-HS-random-D-10-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,random,10,5,1,100000,1.0,128.0,23.7894,171.24972763999997,23.708290632248683,23.870509367751318,0.08110936775131705,0.0,10.0,3.39252,7.3921080496,3.3756684355968525,3.409371564403148,0.016851564403147723,0.0,0.3675,0.134508825,0.0042994333096193745,0.1341024175320293,0.13491523246797069,0.0004064074679706875,0.0,67.9,19.353898,60.490378405596,19.305692208057234,19.402103791942768,0.04820579194276675,0.0,679.0,193.53898,6049.037840559599,193.05692208057235,194.02103791942767,0.4820579194276604,0.0,1.0,0.9708,0.028347359999999988,0.9697564521181278,0.9718435478818722,0.00104354788187222,97.08
T-divide_over_risks-W-20-HS-random-D-10-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,random,10,5,2,100000,2.0,133.0,30.42804,182.92208175840003,30.344211993386274,30.511868006613724,0.08382800661372514,0.0,10.0,4.45715,7.2591038775,4.440450726526042,4.4738492734739586,0.016699273473958165,0.0,0.3825,0.169959325,0.003013525783044375,0.16961907860915737,0.17029957139084262,0.00034024639084262454,0.0,65.9,23.215187999999998,46.312176924655994,23.173008282258674,23.25736771774132,0.04217971774132323,0.0,659.0,232.15188,4631.2176924656,231.73008282258678,232.57367717741323,0.4217971774132252,0.0,1.0,0.968345,0.018725460975000004,0.9674968506565377,0.9691931493434623,0.0008481493434623344,94.45
T-divide_over_risks-W-20-HS-random-D-10-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,random,10,5,3,100000,2.0,132.0,34.1251,193.41534998999998,34.03890113640416,34.21129886359585,0.08619886359584683,0.0,10.0,4.94947,6.939976719100001,4.933141921556994,4.965798078443005,0.016328078443005545,0.0,0.3925,0.18650575,0.0025129313419375,0.18619504633019246,0.18681645366980754,0.0003107036698075383,0.0,66.6,25.083993,42.402408675951,25.04363298350229,25.124353016497707,0.04036001649770782,0.0,666.0,250.83993,4240.2408675951,250.43632983502292,251.2435301649771,0.4036001649770924,0.0,1.0,0.9697333333333333,0.014117262222222227,0.9689969036044869,0.9704697630621798,0.0007364297288464661,92.83
T-divide_over_risks-W-20-HS-random-D-10-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,random,10,5,4,100000,2.0,139.0,36.79903,206.5810810591,36.70994566462073,36.88811433537927,0.08908433537926896,0.0,10.0,5.27128,6.752927161600001,5.255173465616712,5.2873865343832875,0.016106534383287574,0.0,0.3875,0.19641955000000003,0.0022911887527975,0.1961228712054638,0.19671622879453626,0.000296678794536237,0.0,72.6,26.261757999999997,41.259368949436,26.22194569138116,26.301570308618835,0.03981230861883844,0.0,726.0,262.61758,4125.936894943599,262.2194569138116,263.01570308618835,0.39812308618837733,0.0,1.0,0.96952,0.012224719600000003,0.9688347082167765,0.9702052917832236,0.0006852917832235184,91.22
T-divide_over_risks-W-20-HS-random-D-10-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,random,10,5,5,100000,2.0,145.0,38.81651,216.6172614199,38.72528736731103,38.90773263268897,0.09122263268896802,0.0,10.0,5.48538,6.7033262556,5.469332726666654,5.501427273333347,0.016047273333346546,0.0,0.385,0.20285497500000002,0.002179203430249375,0.202565637344351,0.20314431265564903,0.00028933765564900793,0.0,71.3,27.109266,41.033023741244,27.069563044945703,27.1489689550543,0.03970295505429888,0.0,713.0,271.09266,4103.3023741244,270.69563044945704,271.489689550543,0.3970295505429817,0.0,1.0,0.9693860000000001,0.011066383003999999,0.9687339829990855,0.9700380170009146,0.000652017000914551,89.77
T-divide_over_risks-W-20-HS-random-D-5-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,random,5,5,1,100000,1.0,137.0,29.29449,293.90226563990007,29.188233002880647,29.400746997119352,0.10625699711935255,0.0,5.0,2.06323,2.7936119671,2.0528704924186467,2.073589507581353,0.010359507581353178,0.0,0.38,0.13249007499999998,0.004030027838994375,0.13209660638694068,0.1328835436130593,0.0003934686130593057,0.0,86.2,21.956771999999997,88.734563340016,21.8983868393402,22.015157160659793,0.05838516065979604,0.0,431.0,109.78386,2218.3640835004003,109.49193419670102,110.07578580329898,0.2919258032989802,0.0,1.0,0.87951,0.1059721599,0.8774923215085851,0.8815276784914149,0.002017678491414876,87.95
T-divide_over_risks-W-20-HS-random-D-5-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,random,5,5,2,100000,2.0,150.0,37.87922,305.16755219159995,37.77094573396696,37.98749426603303,0.10827426603303536,0.0,5.0,2.6173,2.6508407099999998,2.607208682112065,2.6273913178879353,0.010091317887935158,0.0,0.3825,0.1652592,0.00303231819036,0.16491789436629192,0.16560050563370807,0.0003413056337080722,0.0,102.0,26.56806,76.9795846364,26.51367941777259,26.62244058222741,0.05438058222740949,0.0,510.0,132.8403,1924.48961591,132.56839708886298,133.11220291113705,0.27190291113703324,0.0,1.0,0.88109,0.0711854119,0.8794363196247309,0.8827436803752692,0.0016536803752691398,81.39
T-divide_over_risks-W-20-HS-random-D-5-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,random,5,5,3,100000,2.0,140.0,42.77619,312.3030390839,42.66665720331587,42.88572279668413,0.10953279668412819,0.0,5.0,2.89711,2.5348436479000003,2.887241942765786,2.9069780572342143,0.009868057234214245,0.0,0.3775,0.18016534999999997,0.0027537257843775003,0.17984010066528483,0.18049059933471512,0.00032524933471514417,0.0,92.0,28.86351,76.5466196799,28.80928256283372,28.917737437166284,0.054227437166282755,0.0,460.0,144.31755,1913.6654919975,144.0464128141686,144.58868718583142,0.27113718583140667,0.0,1.0,0.8787033333333333,0.06160378532222223,0.8771649669865424,0.8802416996801241,0.0015383663467908315,76.56
T-divide_over_risks-W-20-HS-random-D-5-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,random,5,5,4,100000,2.0,142.0,46.078,317.31255600000003,45.967592214263234,46.18840778573677,0.11040778573676846,0.0,5.0,3.04849,2.4778187199,3.038733572172989,3.058246427827011,0.009756427827011027,0.0,0.385,0.188889775,0.002669294337949375,0.18856955068598458,0.18920999931401544,0.0003202243140154326,0.0,89.0,30.372402,78.744846750396,30.317401436068682,30.42740256393132,0.055000563931319135,0.0,445.0,151.86201,1968.6211687598998,151.5870071803434,152.1370128196566,0.27500281965660633,0.0,1.0,0.879005,0.05578770997500001,0.8775410530520543,0.8804689469479458,0.0014639469479457157,73.25
T-divide_over_risks-W-20-HS-random-D-5-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,random,5,5,5,100000,2.0,147.0,48.27094,319.4504515164,48.16016090203719,48.381719097962815,0.11077909796281205,0.0,5.0,3.15419,2.4471954439,3.1444940492898907,3.163885950710109,0.009695950710109091,0.0,0.405,0.19423905,0.0026372533300974997,0.1939207534025802,0.1945573465974198,0.00031829659741980376,0.0,91.8,31.336662,79.671581497756,31.281338736585614,31.391985263414387,0.05532326341438676,0.0,459.0,156.68331,1991.7895374439001,156.40669368292805,156.95992631707196,0.2766163170719551,0.0,1.0,0.879878,0.05162230511599999,0.8784697661865528,0.8812862338134473,0.001408233813447235,70.55
T-divide_over_risks-W-20-HS-weighted-D-1-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,weighted,1,5,1,100000,1.0,140.0,25.31947,213.3434489191,25.228939331529716,25.410000668470282,0.0905306684702829,0.0,1.0,0.63455,0.2318962975,0.6315652842405415,0.6375347157594584,0.0029847157594584672,0.0,0.2925,0.05961135,0.0012888887011775,0.05938883270102207,0.05983386729897793,0.00022251729897793115,0.0,140.0,24.05037,218.95015286310002,23.958657465020377,24.142082534979625,0.0917125349796244,0.0,140.0,24.05037,218.95015286310002,23.958657465020377,24.142082534979625,0.0917125349796244,0.0,1.0,0.36545,0.2318962975,0.3624652842405415,0.3684347157594585,0.0029847157594585227,36.55
T-divide_over_risks-W-20-HS-weighted-D-1-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,weighted,1,5,2,100000,2.0,158.0,30.82761,309.8589516879,30.71850664767734,30.93671335232266,0.10910335232265922,0.0,1.0,0.74001,0.1923951999,0.7372913507031325,0.7427286492968674,0.0027186492968674925,0.0,0.3625,0.07228227499999999,0.0018868460333243747,0.07201304447198323,0.07255150552801676,0.0002692305280167645,0.0,156.0,29.34759,325.6141311919,29.23574728694337,29.459432713056632,0.11184271305663174,0.0,156.0,29.34759,325.6141311919,29.23574728694337,29.459432713056632,0.11184271305663174,0.0,1.0,0.350625,0.18236960937500005,0.3479781318669511,0.35327186813304895,0.0026468681330489296,26.0
T-divide_over_risks-W-20-HS-weighted-D-1-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,weighted,1,5,3,100000,2.0,138.0,33.69668,407.10833697759995,33.57162211790802,33.82173788209198,0.12505788209197988,0.0,1.0,0.77679,0.17338729590000002,0.774209138446314,0.779370861553686,0.002580861553685976,0.0,0.325,0.07876715000000001,0.0024497987058774997,0.07846037407675148,0.07907392592324854,0.0003067759232485284,0.0,138.0,32.1431,428.49298239,32.014799624273756,32.27140037572624,0.12830037572624065,0.0,138.0,32.1431,428.49298239,32.014799624273756,32.27140037572624,0.12830037572624065,0.0,1.0,0.3385933333333333,0.1656056657333333,0.33607105118123143,0.3411156154854352,0.0025222821521018735,22.32
T-divide_over_risks-W-20-HS-weighted-D-1-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,weighted,1,5,4,100000,2.0,143.0,35.32819,490.3672613238999,35.190938593045395,35.465441406954604,0.13725140695460425,0.0,1.0,0.79446,0.16329330839999998,0.7919553891049718,0.7969646108950283,0.002504610895028292,0.0,0.3325,0.08230707500000001,0.0029095734674443752,0.08197274855126263,0.08264140144873738,0.0003343264487373765,0.0,143.0,33.73927,515.3155698671,33.59857045155717,33.87996954844282,0.14069954844282506,0.0,143.0,33.73927,515.3155698671,33.59857045155717,33.87996954844282,0.14069954844282506,0.0,1.0,0.3275825,0.15748408069375003,0.32512284383623824,0.33004215616376176,0.0024596561637617587,20.55
T-divide_over_risks-W-20-HS-weighted-D-1-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,weighted,1,5,5,100000,2.0,148.0,36.57284,568.1820343344,36.42509941305453,36.72058058694547,0.1477405869454671,0.0,1.0,0.80639,0.15612516790000003,0.803940978879216,0.8088390211207841,0.002449021120784045,0.0,0.335,0.085000825,0.003324638436819375,0.08464344661482702,0.08535820338517298,0.00035737838517298226,0.0,148.0,34.96006,595.7625447963999,34.80877611480102,35.11134388519898,0.1512838851989784,0.0,148.0,34.96006,595.7625447963999,34.80877611480102,35.11134388519898,0.1512838851989784,0.0,1.0,0.316416,0.15125851494399997,0.3140054508695965,0.3188265491304034,0.00241054913040345,19.36
T-divide_over_risks-W-20-HS-weighted-D-10-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,weighted,10,5,1,100000,1.0,134.0,23.4569,191.98732238999997,23.371019938420293,23.54278006157971,0.08588006157970796,0.0,10.0,3.68045,6.994317797499999,3.6640581205315326,3.6968418794684674,0.01639187946846743,0.0,0.385,0.13151385000000002,0.0042312958831775,0.1311106757663886,0.13191702423361143,0.00040317423361141413,0.0,63.4,19.277212000000002,60.236515907055995,19.229107468040056,19.32531653195995,0.048104531959946684,0.0,634.0,192.77212,6023.6515907056,192.29107468040056,193.25316531959945,0.4810453195994455,0.0,1.0,0.95649,0.041616879899999994,0.9552255815335742,0.9577544184664257,0.0012644184664257763,95.65
T-divide_over_risks-W-20-HS-weighted-D-10-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,weighted,10,5,2,100000,2.0,135.0,29.88482,202.80313356759999,29.796554008932475,29.973085991067528,0.08826599106752653,0.0,10.0,4.62851,6.888265179899999,4.612242867642051,4.64477713235795,0.01626713235794952,0.0,0.38,0.16642522499999998,0.003042239046199375,0.16608336149624622,0.16676708850375374,0.00034186350375375874,0.0,60.6,22.967996,45.64945394398401,22.926119163649673,23.009872836350326,0.04187683635032613,0.0,606.0,229.67996,4564.9453943984,229.26119163649673,230.09872836350326,0.4187683635032613,0.0,1.0,0.96082,0.0222199276,0.9598960948432433,0.9617439051567567,0.0009239051567566658,93.0
T-divide_over_risks-W-20-HS-weighted-D-10-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,weighted,10,5,3,100000,2.0,135.0,33.42945,202.4660226975,33.34125739981185,33.517642600188154,0.088192600188151,0.0,10.0,5.05412,6.7663110256,5.03799751246366,5.0702424875363405,0.01612248753634038,0.0,0.39,0.18273057499999998,0.0025217507726693748,0.18241932658203955,0.1830418234179604,0.00031124841796043023,0.0,68.0,24.706978000000003,40.812630707516,24.66738181304646,24.746574186953545,0.039596186953541945,0.0,680.0,247.06978,4081.2630707516005,246.67381813046458,247.46574186953544,0.39596186953542656,0.0,1.0,0.9645233333333334,0.015760295011111113,0.9637452282677113,0.9653014383989555,0.0007781050656221478,91.44
T-divide_over_risks-W-20-HS-weighted-D-10-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,weighted,10,5,4,100000,2.0,141.0,36.26556,211.6041578864,36.17539911419377,36.35572088580623,0.0901608858062275,0.0,10.0,5.30403,6.6783957591,5.2880125953574995,5.320047404642501,0.016017404642500566,0.0,0.3925,0.193894675,0.002315431319144375,0.19359643078872968,0.1941929192112703,0.00029824421127030987,0.0,70.4,26.007668,40.324203001776006,25.968309461123205,26.047026538876793,0.03935853887679386,0.0,704.0,260.07668,4032.4203001776,259.68309461123204,260.470265388768,0.3935853887679741,0.0,1.0,0.9679725,0.012379864243749998,0.9672828733874133,0.9686621266125868,0.0006896266125867578,90.59
T-divide_over_risks-W-20-HS-weighted-D-10-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,weighted,10,5,5,100000,2.0,148.0,38.80304,214.79282675839997,38.71220233582511,38.893877664174894,0.09083766417489159,0.0,10.0,5.48894,6.6911976764,5.472907250705616,5.504972749294385,0.016032749294384807,0.0,0.385,0.20279317500000002,0.0021934131109193748,0.2025028955517625,0.20308345444823753,0.00029027944823750707,0.0,70.0,27.098721,41.092445864159,27.0589893073565,27.1384526926435,0.03973169264349963,0.0,700.0,270.98721,4109.2445864159,270.589893073565,271.384526926435,0.3973169264349963,0.0,1.0,0.96944,0.011030886399999995,0.9687890295460296,0.9700909704539703,0.0006509704539703343,89.79
T-divide_over_risks-W-20-HS-weighted-D-5-C-5-H-1-RUNS-100000.csv,divide_over_risks,20,weighted,5,5,1,100000,1.0,144.0,28.7025,336.94429375,28.58872807029544,28.816271929704563,0.11377192970456207,0.0,5.0,2.1432,2.85103376,2.132734565803362,2.1536654341966384,0.010465434196638146,0.0,0.3975,0.128227875,0.004043329760484375,0.12783375756054982,0.12862199243945016,0.0003941174394501701,0.0,73.2,21.34184,82.93570941440001,21.285394821172545,21.398285178827457,0.05644517882745603,0.0,366.0,106.7092,2073.39273536,106.42697410586271,106.99142589413728,0.2822258941372837,0.0,1.0,0.84517,0.13085767110000002,0.8429278964580159,0.847412103541984,0.002242103541984064,84.52
T-divide_over_risks-W-20-HS-weighted-D-5-C-5-H-2-RUNS-100000.csv,divide_over_risks,20,weighted,5,5,2,100000,2.0,138.0,36.89586,343.4529548604,36.78099447552064,37.010725524479355,0.11486552447935594,0.0,5.0,2.66855,2.7645108974999997,2.658244591194991,2.6788554088050094,0.010305408805009186,0.0,0.3875,0.15996865,0.0031156180171775004,0.15962268817877126,0.16031461182122872,0.00034596182122872965,0.0,92.8,25.739662000000003,70.708610125756,25.687543462351762,25.791780537648243,0.052118537648240704,0.0,464.0,128.69831,1767.7152531439,128.4377173117588,128.95890268824118,0.2605926882411893,0.0,1.0,0.860175,0.079031469375,0.8584325669517855,0.8619174330482146,0.0017424330482145312,77.77
T-divide_over_risks-W-20-HS-weighted-D-5-C-5-H-3-RUNS-100000.csv,divide_over_risks,20,weighted,5,5,3,100000,2.0,144.0,41.68351,335.6209040799,41.569961716652635,41.79705828334736,0.11354828334736311,0.0,5.0,2.9119,2.64681839,2.9018163411764264,2.921983658823574,0.01008365882357376,0.0,0.385,0.17553,0.002789728975,0.17520263135717726,0.17585736864282273,0.00032736864282273404,0.0,87.2,28.10412,70.91690622559999,28.05192475242359,28.156315247576412,0.05219524757641025,0.0,436.0,140.5206,1772.9226556400001,140.25962376211797,140.78157623788204,0.2609762378820335,0.0,1.0,0.8688766666666665,0.06254333812222224,0.8673266134813521,0.870426719851981,0.0015500531853144262,74.02
T-divide_over_risks-W-20-HS-weighted-D-5-C-5-H-4-RUNS-100000.csv,divide_over_risks,20,weighted,5,5,4,100000,2.0,141.0,45.35389,326.2356118679,45.24194060399664,45.46583939600336,0.11194939600336085,0.0,5.0,3.05301,2.5438799399,3.0431243694297634,3.0628956305702366,0.009885630570236614,0.0,0.375,0.18617012499999996,0.0026432797449843747,0.1858514649386755,0.18648878506132444,0.00031866006132447167,0.0,84.6,29.90595,74.1319653975,29.852584715566106,29.959315284433895,0.053365284433894544,0.0,423.0,149.52975,1853.2991349375,149.26292357783055,149.79657642216947,0.2668264221694585,0.0,1.0,0.87584,0.0546067944,0.8743916303601392,0.8772883696398607,0.0014483696398607249,71.91
T-divide_over_risks-W-20-HS-weighted-D-5-C-5-H-5-RUNS-100000.csv,divide_over_risks,20,weighted,5,5,5,100000,2.0,144.0,48.36494,318.63477879640004,48.25430242201565,48.475577577984346,0.11063757798434892,0.0,5.0,3.16461,2.4432135478999997,3.154921940769374,3.1742980592306265,0.009688059230626322,0.0,0.3925,0.19429335,0.0026423936457775,0.19397474335490894,0.19461195664509107,0.00031860664509106296,0.0,88.2,31.317354000000005,79.93551403868399,31.261939176105038,31.372768823894972,0.05541482389496721,0.0,441.0,156.58677,1998.3878509671,156.30969588052517,156.86384411947483,0.2770741194748325,0.0,1.0,0.87877,0.052115687099999995,0.8773550525678905,0.8801849474321096,0.00141494743210957,70.34
