filename,tactic,grid_width,hide_strategy,swarm_size,n_hider_candidates,n_hiders,runs,steps_min,steps_max,steps_mean,steps_var,steps_ci_lower,steps_ci_upper,steps_half_width,taken_down_min,taken_down_max,taken_down_mean,taken_down_var,taken_down_ci_lower,taken_down_ci_upper,taken_down_half_width,area_covered_min,area_covered_max,area_covered_mean,area_covered_var,area_covered_ci_lower,area_covered_ci_upper,area_covered_half_width,mean_distance_travelled_min,mean_distance_travelled_max,mean_distance_travelled_mean,mean_distance_travelled_var,mean_distance_travelled_ci_lower,mean_distance_travelled_ci_upper,mean_distance_travelled_half_width,total_distance_covered_min,total_distance_covered_max,total_distance_covered_mean,total_distance_covered_var,total_distance_covered_ci_lower,total_distance_covered_ci_upper,total_distance_covered_half_width,hider_frac_found_min,hider_frac_found_max,hider_frac_found_mean,hider_frac_found_var,hider_frac_found_ci_lower,hider_frac_found_ci_upper,hider_frac_found_half_width,all_found_mean,all_found_ci_lower,all_found_ci_upper
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-2-RUNS-100000.csv,discounted_distance,20,greedy,5,5,2,100000,2.0,91.0,32.12016,218.3838615744,32.02856614416762,32.21175385583238,0.09159385583237878,0.0,5.0,4.71139,0.3194142679,4.7078870557361485,4.714892944263851,0.0035029442638512265,0.0,0.225,0.0746495,0.0013382767747500003,0.07442275953034626,0.07487624046965373,0.00022674046965373562,0.0,71.0,21.050974,113.94113885132398,20.984813870086946,21.117134129913055,0.06616012991305453,0.0,355.0,105.25487,2848.5284712831,104.92406935043472,105.58567064956527,0.3308006495652762,0.0,1.0,0.285685,0.084616580775,0.28388204948291634,0.2874879505170837,0.001802950517083679,0.04678,0.04547935613349187,0.04810701137811989
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-3-RUNS-100000.csv,discounted_distance,20,greedy,5,5,3,100000,2.0,85.0,32.50162,222.8800773756,32.40908805388159,32.594151946118416,0.09253194611841309,0.0,5.0,4.72034,0.3117502844,4.716879335479202,4.723800664520798,0.0034606645207979625,0.0,0.2075,0.075471825,0.001370454943669375,0.0752423747938201,0.07570127520617992,0.00022945020617991252,0.0,71.6,21.116937999999998,113.818171504156,21.05081358033144,21.183062419668556,0.06612441966855798,0.0,358.0,105.58469,2845.4542876039004,105.25406790165721,105.91531209834278,0.33062209834278633,0.0,1.0,0.3604,0.06987628444444444,0.35876159609887615,0.36203840390112385,0.0016384039011238527,0.01963,0.01877914228422021,0.020508877990413017
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-4-RUNS-100000.csv,discounted_distance,20,greedy,5,5,4,100000,2.0,85.0,32.63645,226.5173213975,32.54316608167103,32.729733918328975,0.09328391832897154,0.0,5.0,4.7236,0.30808304000000003,4.720159750290366,4.727040249709635,0.003440249709634635,0.0,0.2075,0.07579582500000001,0.001394855475069375,0.0755643411605419,0.07602730883945812,0.0002314838394581048,0.0,68.8,21.079568,112.532470533376,21.013818114920173,21.145317885079823,0.06574988507982482,0.0,344.0,105.39784,2813.3117633344,105.06909057460088,105.72658942539913,0.3287494253991241,0.0,1.0,0.4133175,0.06806926919374999,0.41170041959218256,0.41493458040781744,0.0016170804078174394,0.00711,0.00659858148259695,0.007650311197389819
T-discounted_distance-W-20-HS-greedy-D-5-C-5-H-5-RUNS-100000.csv,discounted_distance,20,greedy,5,5,5,100000,2.0,86.0,32.87601,228.91739647990002,32.78223318675082,32.96978681324918,0.0937768132491783,0.0,5.0,4.71774,0.31650929240000003,4.714253021225066,4.721226978774934,0.0034869787749336467,0.0,0.21,0.0763593,0.0014100024285100003,0.07612656269466705,0.07659203730533296,0.00023273730533295012,0.0,70.2,21.20496,112.8420881984,21.139119726153137,21.270800273846863,0.06584027384686308,0.0,351.0,106.0248,2821.0522049600004,105.69559863076569,106.35400136923431,0.32920136923431187,0.0,1.0,0.461976,0.06739657542400002,0.46036692982083177,0.4635850701791682,0.001609070179168226,0.00127,0.0010588483605950322,0.0015108768817317872
T-discounted_distance-W-20-HS-random-D-1-C-5-H-1-RUNS-100000.csv,discounted_distance,20,random,1,5,1,100000,1.0,80.0,19.48433,138.24563445110002,19.411454460255353,19.557205539744647,0.072875539744647,0.0,1.0,0.74783,0.18858029109999996,0.7451384390285751,0.7505215609714249,0.0026915609714248667,0.0,0.1875,0.044573949999999994,0.0008464419813974999,0.044393625528123974,0.044754274471876014,0.00018032447187601996,0.0,79.0,17.97759,139.7027877919,17.904331401215874,18.050848598784125,0.07325859878412544,0.0,79.0,17.97759,139.7027877919,17.904331401215874,18.050848598784125,0.07325859878412544,0.0,1.0,0.24109,0.18296561189999996,0.23843881027711133,0.24374118972288866,0.002651189722888664,0.24109,0.23844139720053906,0.2437536273562719
T-discounted_distance-W-20-HS-random-D-1-C-5-H-2-RUNS-100000.csv,discounted_distance,20,random,1,5,2,100000,2.0,80.0,22.08724,160.9430091824,22.008609302173063,22.16587069782694,0.07863069782693799,0.0,1.0,0.8951,0.09389598999999998,0.8932007611124875,0.8969992388875125,0.0018992388875125332,0.0,0.195,0.050153050000000005,0.0009944010756975,0.049957599464764114,0.050348500535235895,0.00019545053523589012,0.0,79.0,20.27567,164.99957605109998,20.19605452591626,20.355285474083743,0.07961547408374159,0.0,79.0,20.27567,164.99957605109998,20.19605452591626,20.355285474083743,0.07961547408374159,0.0,1.0,0.241915,0.10419963277500001,0.239914266861202,0.24391573313879797,0.0020007331387979777,0.08353,0.08182223683488465,0.08526196379395438
T-discounted_distance-W-20-HS-random-D-1-C-5-H-3-RUNS-100000.csv,discounted_distance,20,random,1,5,3,100000,2.0,78.0,22.77597,175.7220805591,22.69380833347139,22.85813166652861,0.08216166652860935,0.0,1.0,0.93269,0.06277936390000001,0.9311370247768936,0.9342429752231064,0.0015529752231063787,0.0,0.19,0.05161545,0.0010799426962974999,0.0514117662288719,0.0518191337711281,0.000203683771128102,0.0,77.0,20.87667,179.4668597111,20.793637482980092,20.95970251701991,0.08303251701990888,0.0,77.0,20.87667,179.4668597111,20.793637482980092,20.95970251701991,0.08303251701990888,0.0,1.0,0.24167,0.0774967222111111,0.23994456843645942,0.24339543156354057,0.0017254315635405748,0.03339,0.032285071312946674,0.03452209911652855
T-discounted_distance-W-20-HS-random-D-1-C-5-H-4-RUNS-100000.csv,discounted_distance,20,random,1,5,4,100000,2.0,80.0,23.00338,185.2156685756,22.91902808760911,23.08773191239089,0.0843519123908898,0.0,1.0,0.94256,0.054140646400000006,0.9411178255750074,0.9440021744249925,0.001442174424992504,0.0,0.195,0.0520655,0.00113170670975,0.05185699185876385,0.05227400814123615,0.00020850814123615086,0.0,79.0,21.07289,188.5561770479,20.987780810734257,21.157999189265745,0.08510918926574362,0.0,79.0,21.07289,188.5561770479,20.987780810734257,21.157999189265745,0.08510918926574362,0.0,1.0,0.2423925,0.06458775094375001,0.24081731650584604,0.243967683494154,0.0015751834941539755,0.01207,0.011402373565675602,0.01276614618906793
T-discounted_distance-W-20-HS-random-D-1-C-5-H-5-RUNS-100000.csv,discounted_distance,20,random,1,5,5,100000,2.0,82.0,23.01965,188.2197238775,22.934616777595586,23.10468322240441,0.08503322240441236,0.0,1.0,0.94428,0.0526152816,0.9428582867173915,0.9457017132826085,0.0014217132826085388,0.0,0.2025,0.0520856,0.00114878664764,0.051875524328263034,0.05229567567173697,0.00021007567173696867,0.0,81.0,21.07563,191.21669010309998,20.98992247193507,21.16133752806493,0.08570752806492976,0.0,81.0,21.07563,191.21669010309998,20.98992247193507,21.16133752806493,0.08570752806492976,0.0,1.0,0.24074,0.0563466524,0.23926873761735087,0.24221126238264915,0.0014712623826491356,0.00026,0.00016984743962842927,0.00038093719983166454
T-discounted_distance-W-20-HS-random-D-10-C-5-H-1-RUNS-100000.csv,discounted_distance,20,random,10,5,1,100000,1.0,85.0,26.46975,198.85192493749997,26.382348080407816,26.557151919592187,0.08740191959218535,0.0,10.0,7.46915,9.7038482775,7.449842409901066,7.488457590098934,0.01930759009893368,0.0,0.205,0.063216025,0.001168259620699375,0.06300417632384461,0.06342787367615538,0.00021184867615538228,0.0,64.5,18.064871,95.10081805335898,18.004427695769195,18.125314304230805,0.06044330423080524,0.0,645.0,180.64871,9510.081805335902,180.04427695769192,181.25314304230807,0.6044330423080737,0.0,1.0,0.55976,0.2464287424,0.55668318239604,0.5628368176039601,0.003076817603960058,0.55976,0.5566765426886054,0.5628399906319178
T-discounted_distance-W-20-HS-random-D-10-C-5-H-2-RUNS-100000.csv,discounted_distance,20,random,10,5,2,100000,2.0,86.0,32.89397,187.06672763909998,32.80919762590924,32.978742374090764,0.0847723740907611,0.0,10.0,8.94971,2.7254009159,8.939477746993687,8.959942253006313,0.01023225300631303,0.0,0.2075,0.0777878,0.00114184192116,0.0775783602730061,0.0779972397269939,0.00020943972699390134,0.0,63.9,20.296784000000002,98.35940525734401,20.235313886022833,20.35825411397717,0.06147011397716895,0.0,639.0,202.96784,9835.940525734399,202.3531388602283,203.58254113977168,0.6147011397716824,0.0,1.0,0.559095,0.12896028097499998,0.5568692106672158,0.5613207893327842,0.002225789332784167,0.324,0.32109949738761384,0.326910713709631
T-discounted_distance-W-20-HS-random-D-10-C-5-H-3-RUNS-100000.csv,discounted_distance,20,random,10,5,3,100000,2.0,84.0,35.31573,192.3924445671,35.229759376235315,35.40170062376469,0.08597062376468756,1.0,10.0,9.33748,1.0886872496,9.331012928840607,9.343947071159391,0.006467071159391935,0.0,0.205,0.08307920000000002,0.0011940797773600002,0.08286502304342658,0.08329337695657346,0.00021417695657344193,0.0,69.1,20.908517,101.393965360711,20.8461058585804,20.9709281414196,0.06241114141959869,0.0,691.0,209.08517,10139.3965360711,208.461058585804,209.709281414196,0.624111414195994,0.0,1.0,0.5596233333333333,0.09016283589999999,0.5577622327170488,0.5614844339496177,0.0018611006162844168,0.18026,0.17788178208391367,0.18265677765177593
